zip,mhi,pct_pov,pct_col,pct_unins,pct_essworkers,pct_overcrowded,pct_transit,pct_old,pct_new_imm,pct_non_cit,total_pop,city_name,pct_diabetes,pct_hbp,city,tests,positives,deaths
11357,83951,0.05958758718285656,0.4023106611197434,0.05658856135046611,0.3353632013919095,0.02245952462969342,0.25946187339510995,0.2929427096386146,0.05826615754490171,0.0953085058393063,39902,New York,10.960101735970934,29.05634073475979,New York,1316,642,NA
11358,66129,0.09851951547779274,0.6645334767410594,0.12037435456110156,0.40421861086375777,0.04799877319429535,0.395507030982051,0.2527830061844582,0.10300451728122702,0.2093035762301694,37190,New York,10.775836929028419,27.16002909619931,New York,964,445,NA
11360,86174,0.08071428571428571,0.44793843331124816,0.03971247960848287,0.32973994220937985,0.02295234766398695,0.26929713562636604,0.34075735181693084,0.09742471726393241,0.1057030732378574,19621,New York,10.393024523160763,29.998551316984557,New York,617,260,NA
11361,85887,0.08742863539684316,0.5821772003229831,0.07043355184743742,0.3449559676380039,0.04338719329742669,0.3293223091687583,0.2604051970931513,0.11049535339756161,0.14769140424282465,27246,New York,9.939251002004008,25.844892284569138,New York,763,352,NA
11362,89185,0.059909570459683495,0.5572351904278617,0.04998924962373683,0.33874239350912777,0.029506362746469027,0.24769884352135946,0.3288820041664441,0.07894076305220883,0.09759094065487954,18721,New York,10.49299824407375,28.170219490781385,New York,564,248,NA
11363,104792,0.059027276663299176,0.4920886075949367,0.03552934407364787,0.27006880733944955,0.03194287861706126,0.3630970038564224,0.2730149597238205,0.07220367278797997,0.09062140391254316,6952,New York,9.804943329236652,27.158022668305343,New York,209,84,NA
11364,76988,0.08197167755991286,0.6597565614302016,0.07998369343660823,0.36198699382479915,0.04043086911612808,0.34782851089925854,0.25751236211487255,0.09564361024215039,0.12392001304135196,36806,New York,10.57425072769246,26.91754090133494,New York,871,384,NA
11365,66483,0.11873732985809442,0.7468376942400462,0.08589911744436787,0.40090728664587466,0.0721212510436067,0.37875457875457874,0.21797123357712914,0.09300329088567749,0.15099037414134228,44983,New York,11.657774303581581,28.056007674815234,New York,1338,653,NA
11366,78990,0.12003031764624819,0.610443686006826,0.05147109488045201,0.36895674300254455,0.05870925965896827,0.3812272174969623,0.24668941979522185,0.08790322580645162,0.1390443686006826,14650,New York,10.333554559558698,26.382264552088724,New York,636,330,NA
11367,57933,0.1423178743014021,0.5359602142310635,0.06275890141991715,0.4046320790368731,0.08888888888888889,0.4195256605261676,0.23637146136189746,0.11619542964643391,0.14510807192042846,41824,New York,10.790031471282454,26.814685287175454,New York,1654,803,NA
11368,50797,0.2018046766545874,0.9607827440515899,0.2382244517240456,0.6826374839065661,0.2965055083853765,0.6547296523829511,0.12838781409828776,0.146076591355177,0.3852790749388481,112425,New York,11.960124031531722,25.234004748346106,New York,4719,3211,NA
11369,54121,0.15546633909578453,0.9194853156691483,0.14096929381718834,0.557854455830847,0.14474451136584418,0.5467534304710708,0.20393926959376282,0.10687297589060814,0.2521249780174688,34118,New York,12.728202513504574,27.825270091500386,New York,1835,1191,NA
11370,65098,0.13199556716536057,0.7466937319308605,0.07671426885400684,0.4712774613506916,0.11672713624421369,0.530261650955863,0.17094174817001906,0.07333506089660534,0.16937319308605525,32514,New York,10.279257246376812,25.71652400362319,New York,1992,1114,NA
11372,56383,0.12059393367089431,0.8217773753314792,0.13146950843107313,0.5029388354864385,0.1269421348786428,0.6517960421421203,0.21012547700666193,0.13255642657968117,0.35969536252506307,61844,New York,11.884941665372995,25.60600303316177,New York,3031,1935,NA
11373,51183,0.15647955796372048,0.9345727755488629,0.16677164849947154,0.57913491246138,0.20194815915469705,0.7038984745099743,0.1982504496259325,0.15104975464314555,0.3332340076835485,93967,New York,12.139574935214512,25.12955927872157,New York,4013,2474,NA
11374,63161,0.13298259623740516,0.5646730593393197,0.0773163238984124,0.3596317024733706,0.0973423980222497,0.6020796583418438,0.2795348510069632,0.1195150115473441,0.2010878484514571,42653,New York,10.176645883293364,27.10651638689049,New York,1762,870,NA
11375,80542,0.09073724007561437,0.5002721532767255,0.04203797243097477,0.257352157698455,0.06409593085187328,0.6202124761645328,0.26798933159155236,0.10329019903673185,0.1390022860875245,73488,New York,9.426501693206353,26.289181014170328,New York,2635,1263,NA
11377,57010,0.11249491722335173,0.7904791659434628,0.13222085547845058,0.5199832277712798,0.13012738853503183,0.6611544251466062,0.20217308293123198,0.1628617824051963,0.36075722336006294,86421,New York,10.641181306420927,24.456360248349945,New York,2892,1627,NA
11378,73333,0.09528187102879546,0.45921296172107623,0.09024988543547996,0.4820432745929065,0.0768803554427166,0.4649142857142857,0.18589554440838005,0.09743355319009991,0.1599291826497492,37279,New York,9.246984279756175,25.332024840735137,New York,1178,581,NA
11379,82819,0.08464067135259375,0.33819449948482205,0.06416926812348249,0.3862765957446809,0.03946978672985782,0.43094733409424424,0.23774801194156034,0.07427795253074064,0.1090063670708832,37851,New York,9.252034107252928,26.92238545305116,New York,1331,631,NA
11385,72261,0.1131293967371397,0.5387145440745148,0.1231219402397164,0.502351168321865,0.06507999772248477,0.5897742755090768,0.15933731270556706,0.13687185668564777,0.1975036779519664,106717,New York,9.226773780018803,23.98949576959234,New York,3097,1611,NA
11411,93882,0.04187192118226601,0.9900284214075823,0.06743468620456955,0.5499197128553887,0.030940988835725675,0.3819713400464756,0.25150537116431426,0.07494878901072419,0.09990847343320969,20759,New York,13.541430028239724,37.83923360527142,New York,961,561,NA
11412,78517,0.08250656942135465,0.9923647818890491,0.07493242700778761,0.5433559446810748,0.05435274934323761,0.4181368330464716,0.20740562763628598,0.07653826913456728,0.10505099044262908,37458,New York,13.37863454598654,36.41677557787965,New York,1821,1019,NA
11413,86324,0.07906236640858785,0.9851094408972033,0.05855322374342697,0.531723939335765,0.0475072839106507,0.37885949914512723,0.22590297575571944,0.08851873884592504,0.11118441203496454,42443,New York,12.61940697965695,35.406205750899815,New York,1917,1057,NA
11414,71648,0.11614682061002929,0.32153735583011056,0.03728348482250043,0.3860634583270077,0.02902621722846442,0.2784573432021815,0.292652041479859,0.03624078624078624,0.035182586673055204,29219,New York,10.546681953523393,30.309664944043263,New York,1253,672,NA
11415,68294,0.12326146528100926,0.5348957257897997,0.05972537683254181,0.3577919566898685,0.10192147034252297,0.5382113821138211,0.21866611604377453,0.11033941973787388,0.14866818087962008,19372,New York,9.157154128367983,24.985656238904884,New York,843,411,NA
11416,67461,0.15234894371399024,0.8728847926267281,0.090868843386829,0.5370969013640305,0.09976444506027435,0.5526294199688243,0.1560184331797235,0.1265495164146574,0.20117972350230415,27125,New York,11.354478704012733,25.628024954429925,New York,886,510,NA
11417,73424,0.14191988950276244,0.8044288533216399,0.0799398571607568,0.4848565532849631,0.08024282560706401,0.4747225647348952,0.17925267015378832,0.09936102236421725,0.15739029661415102,31927,New York,11.014129036954358,26.050738844539346,New York,1230,677,NA
11418,66570,0.14734444938879146,0.8361243087467871,0.14110157330341536,0.5353097393095225,0.11976595355640883,0.5164142125119657,0.175584806708726,0.1242600679281902,0.2247319365474985,38517,New York,10.464184509928627,25.34432725602431,New York,1497,797,NA
11419,70882,0.13420893109719134,0.9569511064533033,0.11298421084470972,0.5360584911930873,0.11347063065950798,0.5054926554147902,0.17554113426579063,0.11654609819916885,0.2242734491515176,49618,New York,12.030441710333951,27.199985216091463,New York,1587,871,NA
11420,67932,0.1205929238349585,0.9511848048010889,0.08663172231623262,0.5067173637515843,0.08085720799452846,0.4114391143911439,0.18538225164470293,0.07942912650377344,0.15232320732537277,48489,New York,11.911470316825593,28.468978775761304,New York,1965,1057,NA
11421,72066,0.10306222439980402,0.8317643041802839,0.11642431931296965,0.5456995956671492,0.07492696339577247,0.5913468967293329,0.1788693234476367,0.10004219211476255,0.20220964830983854,41002,New York,10.909199038065731,24.86471824425331,New York,1645,907,NA
11422,89235,0.0725181295323831,0.9671778567420983,0.06385767790262173,0.5302077719897013,0.04558168445042992,0.33376099706744866,0.19621594663674335,0.08522924928685731,0.12262327785050807,32082,New York,12.007913332397399,34.13101923346905,New York,1472,781,NA
11423,70266,0.09129800680602819,0.9106050955414012,0.089085926164759,0.5110533159947984,0.08123020333094921,0.454928868185824,0.22496815286624203,0.11384439359267734,0.16687898089171974,31400,New York,12.674271004585965,31.385831098035823,New York,1379,777,NA
11426,88803,0.07547534021812566,0.7195327147733283,0.05869030983472269,0.49527896995708154,0.04924480805538074,0.26212459908640295,0.2176818422191241,0.14525876277332161,0.12903225806451613,20801,New York,10.459641189336171,26.96953951646273,New York,837,418,NA
